2 theta,Intensity
9.619435973,0.029254845
9.639875513,-0.054588348
9.660315052,0.021310353
9.680754591,-0.076382386
9.70119413,-0.02116194
9.721633669,-0.007588489
9.742073208,0.019893523
9.762512747,0.141145206
9.782952286,0.021097116
9.803391825,-0.038167413
9.823831365,-0.014078937
9.844270904,-0.0385819
9.864710443,-0.009245748
9.885149982,0.033998965
9.905589521,-0.139750539
9.92602906,-0.033013633
9.946468599,0.104992944
9.966908138,0.03468586
9.987347677,0.105023447
10.00778722,0.006977928
10.02822676,0.030479859
10.04866629,0.047057016
10.06910583,0.068862179
10.08954537,0.082006458
10.10998491,0.037878742
10.13042445,0.03022903
10.15086399,0.052112879
10.17130353,0.046238623
10.19174307,-0.025588185
10.21218261,0.10746579
10.23262215,0.035678326
10.25306169,-0.006575577
10.27350122,0.064037413
10.29394076,0.016614519
10.3143803,0.097683519
10.33481984,0.069397191
10.35525938,0.063699979
10.37569892,0.073647438
10.39613846,0.019378458
10.416578,-0.060912517
10.43701754,-0.042933749
10.45745708,-0.110004754
10.47789662,0.088568912
10.49833615,0.071884472
10.51877569,-0.029849741
10.53921523,0.062880163
10.55965477,0.131324182
10.58009431,0.003607318
10.60053385,-0.035548208
10.62097339,-0.059059062
10.64141293,0.06675531
10.66185247,0.048492133
10.68229201,0.03545696
10.70273155,-0.057419652
10.72317109,-0.056526593
10.74361062,0.032927805
10.76405016,-0.078987015
10.7844897,-0.034523131
10.80492924,0.086349314
10.82536878,0.156894209
10.84580832,0.043430997
10.86624786,0.011584679
10.8866874,0.061355255
10.90712694,3.44E-05
10.92756648,0.126233199
10.94800602,0.063215568
10.96844555,0.045356497
10.98888509,0.010155987
11.00932463,0.032266815
11.02976417,0.00057787
11.05020371,0.092172486
11.07064325,-0.00892156
11.09108279,0.063615177
11.11152233,-0.027022859
11.13196187,0.167080999
11.15240141,0.123357306
11.17284095,-0.014096715
11.19328048,-0.017850509
11.21372002,0.018345924
11.23415956,0.02504814
11.2545991,0.002256139
11.27503864,0.014206032
11.29547818,0.11124504
11.31591772,0.093720387
11.33635726,0.107465406
11.3567968,0.025743985
11.37723634,0.131542236
11.39767588,0.055068492
11.41811541,0.202572753
11.43855495,0.04454113
11.45899449,0.148681956
11.47943403,0.060134121
11.49987357,0.105286512
11.52031311,0.009833576
11.54075265,0.150511422
11.56119219,0.176625607
11.58163173,-0.026407204
11.60207127,0.060510213
11.62251081,0.076266746
11.64295034,0.090306839
11.66338988,0.234574937
11.68382942,0.139279374
11.70426896,0.311364593
11.7247085,0.155344484
11.74514804,0.096566269
11.76558758,0.067321614
11.78602712,0.088443853
11.80646666,0.076599653
11.8269062,0.13595568
11.84734574,0.028664712
11.86778527,0.127990638
11.88822481,0.116225124
11.90866435,0.109687615
11.92910389,0.132683667
11.94954343,0.126185502
11.96998297,0.234290341
11.99042251,0.132345408
12.01086205,0.243961813
12.03130159,0.221917334
12.05174113,0.146073083
12.07218067,0.075456836
12.09262021,0.267013039
12.11305974,0.153033357
12.13349928,0.131087237
12.15393882,0.322702454
12.17437836,0.113295677
12.1948179,0.317103016
12.21525744,0.203221693
12.23569698,0.18137393
12.25613652,0.282809728
12.27657606,0.254056865
12.2970156,0.187129228
12.31745514,0.272999041
12.33789467,0.181805192
12.35833421,0.121881015
12.37877375,0.173087621
12.39921329,0.172230565
12.41965283,0.270351514
12.44009237,0.229603246
12.46053191,0.141999649
12.48097145,0.149901835
12.50141099,0.263726471
12.52185053,0.282084667
12.54229007,0.329976423
12.5627296,0.318860074
12.58316914,0.191443951
