2 theta,Intensity
9.619435973,0.056697243
9.639875513,0.067704496
9.660315052,-0.008073787
9.680754591,0.041167949
9.70119413,0.112999149
9.721633669,0.094572591
9.742073208,-0.078347837
9.762512747,-0.015137134
9.782952286,-0.017878634
9.803391825,0.043635996
9.823831365,-0.075384909
9.844270904,-0.005149684
9.864710443,0.040800005
9.885149982,-0.003508065
9.905589521,0.037273329
9.92602906,-0.006994701
9.946468599,0.011257287
9.966908138,-0.128456815
9.987347677,0.039140768
10.00778722,-0.055394408
10.02822676,0.030645992
10.04866629,-0.049960255
10.06910583,0.017022961
10.08954537,-0.02014047
10.10998491,-0.059019992
10.13042445,0.032328838
10.15086399,0.052517132
10.17130353,0.034531001
10.19174307,-0.040726777
10.21218261,-0.030895091
10.23262215,-0.057501719
10.25306169,-0.023413181
10.27350122,0.014167599
10.29394076,0.076073955
10.3143803,-0.040819115
10.33481984,0.08536339
10.35525938,0.081357581
10.37569892,0.127719014
10.39613846,0.005697689
10.416578,0.05209916
10.43701754,0.117617874
10.45745708,0.091142718
10.47789662,0.017812581
10.49833615,-0.003414203
10.51877569,-0.031565412
10.53921523,0.06703951
10.55965477,-0.068710549
10.58009431,0.040351078
10.60053385,0.041793836
10.62097339,-0.029660054
10.64141293,-0.014288368
10.66185247,0.124367226
10.68229201,0.049501172
10.70273155,-0.040969862
10.72317109,0.076912457
10.74361062,0.10974535
10.76405016,-0.070943403
10.7844897,-0.046751026
10.80492924,-0.041635852
10.82536878,0.046832675
10.84580832,-0.017456557
10.86624786,-0.022697991
10.8866874,0.093608372
10.90712694,0.180420866
10.92756648,0.104058934
10.94800602,-0.001796867
10.96844555,-0.06249376
10.98888509,0.001511106
11.00932463,0.075952658
11.02976417,0.134789229
11.05020371,0.09989582
11.07064325,-0.004422014
11.09108279,0.035377393
11.11152233,0.078669042
11.13196187,0.054272377
11.15240141,0.099340176
11.17284095,0.194775216
11.19328048,0.172174721
11.21372002,-0.0136002
11.23415956,-0.055257879
11.2545991,0.047201684
11.27503864,0.144472933
11.29547818,-0.003027466
11.31591772,0.068242155
11.33635726,0.129115129
11.3567968,0.066744233
11.37723634,0.115504468
11.39767588,0.030604167
11.41811541,0.079404441
11.43855495,0.147321956
11.45899449,0.065953935
11.47943403,0.001967045
11.49987357,0.089041841
11.52031311,-0.018307789
11.54075265,-0.047512398
11.56119219,0.056983567
11.58163173,0.01913844
11.60207127,0.146243889
11.62251081,0.049411023
11.64295034,0.141834289
11.66338988,0.126638684
11.68382942,0.193060321
11.70426896,0.073738089
11.7247085,0.091588654
11.74514804,0.109459239
11.76558758,0.080474843
11.78602712,0.207760466
11.80646666,0.111107775
11.8269062,0.109961215
11.84734574,0.088001341
11.86778527,0.22751982
11.88822481,0.000738874
11.90866435,0.060436281
11.92910389,-0.020471294
