rounded_temperature,CO_2 [%],CO [%],NO_x [%],O_2 [%],H_2O [%],N_2 [%],m_{Rauchgas} [kg/s],Temperature (°C)
139.0,2.4606113333333335,0.06215797333333333,-0.0016161640666666666,18.115686666666665,2.351670758133333,77.01148943133333,0.009776686733333335,139.07066666666665
140.0,2.483145238095238,0.0641874238095238,-0.0016451030476190476,18.06807142857143,2.374012272095238,77.0122287395238,0.00969715980952381,140.02142857142857
141.0,2.4868722222222224,0.07682458888888889,-0.002012052111111111,18.06971111111111,2.388862749,76.97974138111111,0.009793518888888889,141.0617777777778
142.0,2.4184288888888887,0.11276242222222223,-0.003120665111111111,18.14615,2.3592390347777776,76.96654031888889,0.009913842777777777,141.86977777777778
143.0,2.606672195121951,0.05679733170731707,-0.0013538301951219512,17.946134146341464,2.4795492211463417,76.91220093560976,0.00980704524390244,143.11731707317074
144.0,2.6458406451612904,0.05052930967741935,-0.0011611438387096773,17.90947741935484,2.5094286678709676,76.88588510225807,0.009732306193548387,143.84648387096775
145.0,2.25622,0.216425,-0.00607767,18.1872,2.306050615,77.04018206,0.010303206,145.041
146.0,2.28024,0.219118,-0.006111345000000001,18.15955,2.330381691,77.01682165,0.010306725999999999,145.9195
147.0,2.30665,0.224075,-0.006136255,18.1169,2.3589397080000003,76.999571545,0.010292570000000001,147.238
148.0,2.3209,0.224826,-0.00615472,18.1036,2.372590694,76.98423803,0.010283866,147.906
149.0,2.33556,0.226221,-0.00615472,18.0974,2.387196592,76.95977713,0.010285411,148.546
150.0,2.3808100000000003,0.229432,-0.0061926475,18.08575,2.4312548780000003,76.8789457725,0.01031828225,149.95225
151.0,2.5316016666666665,0.23081208333333333,-0.006238774999999999,17.938333333333333,2.5692917464166665,76.73619994583333,0.010147010916666666,150.93141666666668
152.0,2.610354,0.2292249,-0.00623656,17.841320000000003,2.639181284,76.68615637600001,0.010227043199999999,151.7758
153.0,2.75511,0.22204366666666667,-0.006118510000000001,17.680866666666667,2.763564562666667,76.58453361666666,0.010562843666666667,152.86233333333334
154.0,2.80423,0.21840433333333334,-0.006086513333333334,17.669700000000002,2.8045979296666665,76.50915425,0.010551841666666667,154.06
155.0,2.8372200000000003,0.21558200000000002,-0.006079533333333334,17.669166666666666,2.831797337333333,76.45231352666667,0.010471511000000001,154.85433333333333
156.0,2.858566666666667,0.21198899999999998,-0.006075786666666666,17.6795,2.8477958013333335,76.40822432,0.010468639666666666,155.91666666666666
157.0,2.8783,0.21099400000000001,-0.006102506666666667,17.684433333333335,2.8646777526666667,76.36769742,0.010304483333333335,156.95933333333332
158.0,2.894361,0.2162916,-0.006134279,17.66583,2.8839121183,76.34573956,0.0101508987,158.207
159.0,2.9725615000000003,0.2176284,-0.0059443855000000006,17.54062,2.9554471917000003,76.319687293,0.01030675725,159.0692
160.0,2.980364090909091,0.20120563636363634,-0.005676976818181818,17.540481818181817,2.946999677272727,76.3366257540909,0.010487154727272728,159.96872727272728
161.0,2.4563099999999998,0.19018785714285716,-0.005429598571428571,18.066328571428574,2.4601241924285717,76.83247897857143,0.011171969142857143,160.99985714285714
162.0,2.8277694736842105,0.17731952631578948,-0.005085035789473684,17.715473684210526,2.7866746855789475,76.49784766578948,0.011115276631578947,162.14631578947368
163.0,2.958799375,0.1667055,-0.00474481875,17.587925000000002,2.8962690135,76.39504593,0.010389693,163.1898125
164.0,2.88263875,0.1661029375,-0.00463412,17.65868125,2.8263292863125002,76.470881896875,0.0107653319375,163.897125
165.0,2.56608,0.16930766666666666,-0.004570863333333334,18.0441,2.540559591666667,76.68452360333333,0.010185978,164.96400000000003
166.0,3.0569999999999995,0.14192773913043477,-0.0033273595652173913,17.526173913043475,2.96173409673913,76.31649161043478,0.010734123782608695,166.15795652173912
167.0,3.1023376923076924,0.141688,-0.0034275,17.454365384615382,3.0029900144615382,76.3020464076923,0.0104732575,166.99407692307693
168.0,3.0070964,0.14761348,-0.0036018496,17.536248,2.92212862444,76.3905153448,0.010709323239999999,167.90468
169.0,2.8917212500000002,0.1492055,-0.0032872724999999997,17.704825,2.818378528375,76.4391569925,0.010443482875,168.941875
170.0,2.6987544444444445,0.15102844444444444,-0.003175241111111111,17.932244444444446,2.6438776683333334,76.57727024,0.010416082777777778,169.91344444444445
171.0,2.5569216666666668,0.1579545,-0.003459888333333333,18.02038333333333,2.5213306228333336,76.746869765,0.011807593333333333,170.99450000000002
172.0,2.6266825000000003,0.1489865,-0.0030575949999999998,17.9892,2.5756650265,76.66252357,0.01045956625,171.86875
173.0,2.22552,0.1582575,-0.0036035116666666665,18.387616666666666,2.218139149833333,77.01407019666667,0.011679660833333333,173.02200000000002
174.0,2.438966666666667,0.14378166666666667,-0.0030254766666666668,18.169233333333334,2.398322115,76.85272169666666,0.010348569666666666,174.10566666666668
175.0,1.8664352000000002,0.14198439999999998,-0.0033168580000000002,18.780579999999997,1.872088631,77.342228626,0.010030795200000001,174.882
176.0,2.4636579166666666,0.1397495,-0.0026160108333333335,18.130875,2.417052276166667,76.85128131916666,0.011172669166666668,176.07241666666667
177.0,2.852722857142857,0.13205742857142858,-0.001872417142857143,17.81367857142857,2.7648987660714286,76.43851479499999,0.010577359428571428,177.07392857142855
178.0,2.6058558333333335,0.12867900000000002,-0.0022659358333333335,17.936966666666667,2.5354968855,76.79526754916667,0.010560865333333334,178.0875
179.0,2.6235218,0.13191904999999998,-0.0024191480000000003,17.889515,2.5538524085,76.803610889,0.0109546097,179.0445
180.0,2.537665909090909,0.14057559090909091,-0.002216806590909091,17.940568181818183,2.48709707075,76.89631005363637,0.010601974727272727,180.13725
181.0,2.8601663440860214,0.14888870967741935,-0.0018202267741935483,17.694705376344086,2.7902084824516127,76.50785131430108,0.010784820967741936,181.00945161290323
182.0,2.807852,0.1578089,-0.0021717915,17.72352,2.7499669381,76.56302395275,0.01090733155,181.9468
183.0,2.719691851851852,0.17863351851851852,-0.0026277496296296297,17.80507037037037,2.688556615,76.61067539444446,0.010711883074074073,183.04259259259257
184.0,2.0627168831168827,0.24916065584415586,-0.003834437207792208,18.444725324675325,2.157044596857143,77.09018697675324,0.010647584103896105,184.10262337662337
185.0,2.526534387755102,0.24415761224489796,-0.003090543163265306,18.00665612244898,2.573934920744898,76.65180750010204,0.010898280489795917,184.91044897959182
186.0,2.8859735555555557,0.21856486666666666,-0.002647941111111111,17.64671333333333,2.8766604039777777,76.37473578133333,0.010868571733333334,185.8876
187.0,3.2280748148148146,0.19849342592592592,-0.0025513062962962962,17.338105555555554,3.1664471214814816,76.07143038759259,0.010925757370370371,186.98468518518519
188.0,3.3533008163265303,0.18196608163265304,-0.002442529387755102,17.209320408163265,3.263555749285714,75.99429947510204,0.011164460183673468,188.05869387755104
189.0,3.626107857142857,0.1470657857142857,-0.0018089832142857143,16.912807142857144,3.4758348495714286,75.83999334821429,0.010945958035714286,189.0495357142857
190.0,3.516308,0.1614456,-0.0019505084444444445,17.014771111111113,3.390982525111111,75.91844327244445,0.011027003733333334,190.02364444444444
191.0,3.5961882051282053,0.15294907692307694,-0.001768126153846154,16.950171794871796,3.454470013641026,75.84798903589744,0.011036213615384614,190.8838205128205
192.0,3.2584750000000002,0.1710285,-0.00233039375,17.280237500000002,3.167170398125,76.12541899625,0.012303221625,191.905
193.0,3.2896217391304345,0.1970643913043478,-0.0020247617391304347,17.259795652173914,3.2208021044782607,76.03474087478261,0.01113338504347826,192.9448695652174
194.0,3.3810000000000002,0.1917255,-0.0018223333333333331,17.148983333333334,3.2981728683333333,75.98194063,0.011200074999999999,194.00683333333333
195.0,2.70435,0.26023050000000003,-0.002450145,17.81915,2.7489267374999997,76.469792905,0.0117624765,194.879
196.0,3.22165125,0.1968168125,-0.001982591875,17.32638125,3.1582746678125,76.0988586125,0.0119209020625,196.0741875
197.0,3.41893,0.18620076923076923,-0.0015836261538461538,17.13476153846154,3.3270948445384616,75.93459647384614,0.011221289769230768,196.92915384615387
198.0,2.416242222222222,0.19712594444444445,-0.003675542222222222,18.053127777777778,2.428557037,76.90862256,0.011438347722222223,198.0576111111111
199.0,2.653218181818182,0.1984619090909091,-0.003005707272727273,17.835668181818182,2.644794725227273,76.67086270909091,0.010998107863636364,198.88109090909091
200.0,3.095631333333333,0.18672753333333333,-0.0021626806666666665,17.40630666666667,3.0340297006666663,76.27946744666666,0.011108230666666667,199.97193333333334
201.0,2.949032173913044,0.18976082608695655,-0.002315312173913043,17.542234782608695,2.9042424687391306,76.41704506173913,0.011141825913043479,201.02878260869565
202.0,2.8414016666666666,0.1796015,-0.0024444483333333333,17.665583333333334,2.79798355,76.5178744,0.011004452833333333,202.1
203.0,2.867483,0.1936141,-0.002320527,17.64998,2.834514634,76.456728793,0.0111091298,202.98930000000001
204.0,3.4220703571428572,0.17522746428571429,-0.0013017684642857143,17.119982142857143,3.318051726392857,75.96597007821428,0.011268080750000001,204.1939285714286
205.0,3.294075428571429,0.18480588571428572,-0.0020471409142857142,17.242262857142858,3.2114776661714286,76.06942530457142,0.011475225628571428,205.0239142857143
206.0,2.727525,0.17776283333333331,-0.0034417858333333335,17.8323,2.6954389683333333,76.570414985,0.010971447166666667,206.04166666666666
207.0,2.5166560000000002,0.2108578,-0.0039103798,17.97746,2.5355574052,76.763379176,0.0125367056,206.9964
208.0,3.394673913043478,0.18109882608695652,-0.0014288713913043476,17.116082608695653,3.2994689876521734,76.01010453608696,0.011290328434782608,208.07521739130434
209.0,3.3986449999999997,0.14767867857142858,-0.0008191898928571428,17.135785714285714,3.2727249837142858,76.04598481392857,0.011500710142857142,209.08035714285714
210.0,3.520227027027027,0.1426179189189189,0.00010519532432432433,16.994432432432433,3.3776589444864866,75.96495848243244,0.011355331648648648,210.11494594594595
211.0,3.4343990322580646,0.14421145161290322,-0.0005953348387096774,17.073790322580646,3.3017124474193547,76.04648208096775,0.011512596741935485,210.90012903225804
212.0,3.4268540909090905,0.15528327272727271,-0.00073002055,17.082663636363637,3.3043822346363636,76.031546785,0.0113252645,211.96854545454545
213.0,3.5184395652173914,0.14684095652173915,-0.0005747001026086957,16.984886956521738,3.3794823423043483,75.97092487956522,0.01169657347826087,213.0470434782609
214.0,2.5863270588235294,0.17942558823529411,-0.002678670370588235,17.937241176470586,2.5702270352352943,76.7294578117647,0.01109885705882353,214.0589411764706
215.0,2.5667378260869564,0.1745212608695652,-0.0029070952608695653,17.931721739130435,2.548113376043478,76.78181289434782,0.011426627304347825,214.9387391304348
216.0,2.6023317647058826,0.17201488235294116,-0.002328843441176471,17.905450000000002,2.5781639797941174,76.74436821558822,0.011133794529411765,215.9455882352941
217.0,2.721915,0.1615880625,-0.00192731875,17.7702125,2.6771658935,76.67104586125,0.011152651750000001,217.0184375
218.0,2.6771715,0.176006,-0.0026616365499999997,17.833255,2.6491512326,76.667077904,0.01165220955,217.965
219.0,2.629104,0.16879915,-0.0023759699000000002,17.89044,2.600003817,76.7140290035,0.01113616115,218.98955
220.0,2.8248349999999998,0.16251759999999998,-0.0023873621,17.675335,2.76990296655,76.5697967965,0.01160487735,220.08405
221.0,3.182585517241379,0.15893227586206896,-0.0012565639655172415,17.301358620689655,3.0876656705862073,76.27071448034484,0.011337847793103447,220.95241379310343
222.0,2.9681092307692305,0.16655346153846157,-0.0018601652307692308,17.546838461538464,2.901287262153846,76.41907174846155,0.011244432461538462,221.8766923076923
223.0,2.8188483333333334,0.158822375,-0.002235467375,17.677441666666667,2.7617308382916668,76.58539225375,0.011633830125,222.90391666666665
224.0,2.8678322222222223,0.1569907222222222,-0.0020670196666666666,17.619555555555554,2.8034416061666665,76.55424691444445,0.011267338666666666,223.95083333333332
225.0,3.0957533333333336,0.1597304,-0.0015761366666666664,17.4108,3.0096052504,76.325687154,0.011354484266666666,225.0018
226.0,2.9530776,0.15555284,-0.00196751384,17.528264,2.87917508356,76.48589799,0.01165800272,226.01031999999998
227.0,3.542513125,0.1348570015625,-9.7155328125e-05,16.9574515625,3.388304327421875,75.9769711384375,0.01144572378125,227.1279375
228.0,3.2191792258064518,0.13256821870967742,-0.000851065350064516,17.257690322580647,3.0976374944903227,76.29377580406452,0.011374484658064517,227.96564516129035
229.0,3.3287781651376145,0.1308347247706422,-0.0006397387311926606,17.119353211009177,3.1941701295229357,76.2275035080734,0.011453182963302751,228.99102752293578
230.0,3.325634534883721,0.14401919534883723,-0.0012302631860465116,17.109293023255816,3.2014626357441855,76.22082087383721,0.01155324,229.9652209302326
231.0,3.220862380952381,0.12828581269841272,-0.0010483136825396827,17.210992063492064,3.0935903466666668,76.34731771000001,0.01137805146031746,231.02226984126983
232.0,3.195981818181818,0.12878018181818182,-0.0011988890681818181,17.21804318181818,3.0710195237727276,76.38737418454546,0.011329340409090909,231.9914318181818
233.0,2.5514257746478872,0.2055575915492958,-0.006200501169014085,17.75985070422535,2.558678607140845,76.93068782366197,0.011128996450704224,233.0848591549296
234.0,3.191813255813954,0.1541919627906977,-0.0019690346627906975,17.161355813953488,3.0924031845813955,76.40220481767442,0.011702804279069768,233.9984186046512
235.0,3.519062807017544,0.12697756140350877,-0.0004141217675438597,16.847077192982457,3.3615279768245614,76.14576858385965,0.011551872947368421,234.96550877192982
236.0,3.4955415555555556,0.14776306444444445,-0.0007498168366666665,16.840877777777777,3.3597011068444442,76.15686631199999,0.011520703577777779,235.97668888888887
237.0,3.8235243902439024,0.1624918195121951,-0.00012116048292682926,16.589356097560977,3.6631357974878047,75.76161305658538,0.011565123390243901,237.03941463414634
238.0,4.136306296296296,0.18162204814814814,0.0008979494259259259,16.341074074074076,3.9563513560555554,75.3837482761111,0.011860983574074073,237.93792592592592
239.0,3.8126589361702132,0.1328760574468085,0.0005951396063829787,16.65588085106383,3.6269632969361703,75.77102571893617,0.011890320085106383,238.96925531914894
240.0,3.7375049999999996,0.13644640357142857,0.0001146181839285714,16.725917857142857,3.562882541535714,75.83713358,0.011963744178571429,240.01310714285714
241.0,3.9405336,0.16725797799999997,0.0010412412599999999,16.514834,3.77074224066,75.6055909402,0.011880888780000001,240.97904
242.0,3.950377368421053,0.13726143157894738,0.0005886144157894737,16.44997894736842,3.753031520105263,75.70876211894738,0.011733396578947368,241.90831578947368
243.0,3.7743175757575758,0.1406710787878788,-0.0010126817393939396,16.649584848484846,3.5969417566969697,75.83949742151515,0.01223065078787879,243.02463636363638
244.0,3.8582776,0.136277664,1.1963265600000022e-05,16.556612,3.6698115308399997,75.779009242,0.01173691188,244.00779999999997
245.0,4.05947512195122,0.12403926585365853,0.0005593357292682927,16.344039024390245,3.8374822645609754,75.63440498780488,0.012032942268292683,244.9909024390244
246.0,3.8923474999999996,0.14498921666666667,0.000526669413888889,16.547394444444443,3.708320897111111,75.70642127305557,0.011781513833333333,245.9811111111111
247.0,3.8862453125,0.130881909375,0.0004105311875,16.52928125,3.69090925303125,75.7622717446875,0.012428887375,246.9796875
248.0,3.678471875,0.14296100625,-0.000964930625,16.76443125,3.515019930875,75.90008086875,0.011767226375,248.00662499999999
249.0,4.067755185185185,0.1170890851851852,0.0009247297777777778,16.34791851851852,3.8391750164074074,75.62713746555556,0.011806507888888889,249.16192592592594
250.0,4.102831315789474,0.1190824552631579,0.0011179653421052632,16.31090789473684,3.8720774870789474,75.59398288157895,0.012110258052631578,249.94305263157892
251.0,3.6849453333333333,0.15218236666666665,-0.0015056282666666666,16.718373333333332,3.5273932191333333,75.918611376,0.0117365428,250.90686666666667
252.0,4.236216071428571,0.137334475,0.0016209772142857144,16.181817857142857,4.005924640642857,75.43708597714286,0.012171214214285714,252.0244642857143
253.0,3.950882162162162,0.16133787567567567,-0.00039301343243243236,16.44774864864865,3.77296750372973,75.66745682405406,0.011827671054054054,253.02840540540538
254.0,3.9081198113207547,0.18534969056603773,-0.0009138436792452831,16.5269,3.7582471656226417,75.62229717584906,0.012368223056603775,254.06454716981133
255.0,3.837794606741573,0.22368291235955057,-0.0015913432584269663,16.582860674157306,3.730231754292135,75.62702139595505,0.011896442056179775,255.0058202247191
256.0,3.831343536585366,0.20793833292682928,-0.0019604946341463415,16.583324390243902,3.7101774123536586,75.66917682280487,0.01195993425609756,255.9520487804878
257.0,3.806923181818182,0.14623172575757576,-0.0008998839393939395,16.616398484848485,3.6297481593636363,75.80159833242423,0.011825467287878788,256.9866212121212
258.0,3.8187695945945945,0.16080438648648648,-0.0008159063513513514,16.6208,3.65407898727027,75.74636293756757,0.011885601108108107,258.036
259.0,3.8179296296296297,0.20191448024691358,-0.000503107937037037,16.607096296296298,3.6919883664814814,75.68157433567902,0.012012472296296296,258.9908888888889
260.0,3.945937142857143,0.20680143376623375,0.0006346355007792208,16.485458441558443,3.8104689465324677,75.55069939974025,0.011939017688311689,260.02546753246753
261.0,3.6719873913043477,0.22708855217391302,-0.00036609765869565224,16.76508043478261,3.584847313891305,75.75136240565217,0.011894174891304348,260.9009130434782
262.0,3.8547499999999997,0.20655979411764705,8.315075882352936e-05,16.611811764705884,3.725835333382353,75.60095995676471,0.012203817735294118,262.12164705882356
263.0,4.4205540476190475,0.16001454761904763,0.0020714345690476194,16.040764285714285,4.186372628166667,75.19022305690476,0.012069061119047618,262.99364285714285
264.0,4.241319268292683,0.16093641463414635,0.0013790470782926829,16.22189024390244,4.02742788604878,75.3470471402439,0.011940383024390244,264.0335853658537
265.0,3.6397278571428573,0.18487064285714286,-0.0006110759071428572,16.821385714285714,3.514764598071429,75.83986226428571,0.012490700214285713,264.9955
266.0,3.9819485,0.17049565,0.0008659790875,16.46394,3.80693984085,75.5758100305,0.01191597645,265.99635
267.0,4.202989166666667,0.1837295,0.0017293839616666666,16.209470833333334,4.016942631,75.38513848541666,0.012058203750000001,267.04283333333336
268.0,4.114241764705882,0.17035929411764705,0.0010271872705882353,16.310641176470586,3.9224252929411763,75.48130528647059,0.011921576235294119,267.92276470588234
269.0,3.868273125,0.17366275,-9.370907499999995e-05,16.55169375,3.706491744375,75.69997233875,0.012483348625,268.8300625
270.0,4.036721212121212,0.1761757272727273,0.0004904620348484848,16.414672727272727,3.8597182746969696,75.51222159666666,0.011971402696969696,270.1028181818182
271.0,4.31443,0.158323,0.0015557889325,16.1433625,4.089517934375,75.29281077666667,0.012033550999999998,270.9952916666667
272.0,3.795138235294117,0.2836101764705882,0.00018393249411764699,16.586147058823528,3.742655945352941,75.59226465176471,0.011994694529411765,271.97994117647056
273.0,3.023323,0.166512,-0.0032511941000000003,17.41215,2.9448884503999997,76.45637774299999,0.0124441474,272.9578
274.0,3.513378947368421,0.16432857894736844,-0.0016130517894736842,16.90585789473684,3.3823138723684214,76.03573375789473,0.011677103052631579,273.9563157894737
