Time,CO_2 [%],CO [%],NO_x [%],O_2 [%],H_2O [%],N_2 [%],m_{Rauchgas} [kg/s],Temperature (°C)
25.06.2024 12:32,0.0489851,0.00256473,8.66595E-06,,0.049187298,,0.006695675,22.6815
25.06.2024 12:32,0.0490351,0.00256867,4.33235E-06,,0.049238741,,0.006699805,22.6839
25.06.2024 12:32,0.0490351,0.00256867,4.33235E-06,,0.049238741,,0.006699805,22.6839
25.06.2024 12:32,0.0491412,0.00256867,-3.64998E-06,20.6011,0.049339928,79.29785385,0.006710856,22.6793
25.06.2024 12:32,0.0492137,0.00256867,-3.64998E-06,20.601,0.049409071,79.29781221,0.006710856,22.6793
25.06.2024 12:32,0.0492137,0.00258324,6.62745E-06,20.601,0.049422966,79.29777347,0.006756131,22.6811
25.06.2024 12:32,0.0492613,0.00258324,2.04245E-05,20.6013,0.049468362,79.29736667,0.006801852,22.6865
25.06.2024 12:32,0.0493396,0.00258596,2.04245E-05,20.6012,0.049545631,79.29730838,0.006795227,22.671
25.06.2024 12:32,0.0493643,0.00259063,2.04245E-05,20.6012,0.049573641,79.297251,0.006827133,22.6857
25.06.2024 12:32,0.0493643,0.00260102,8.63275E-06,20.6011,0.04958355,79.2973425,0.006878706,22.684
25.06.2024 12:32,0.04941,0.00260618,1.26376E-05,20.6012,0.049632054,79.29713913,0.00684781,22.681
25.06.2024 12:32,0.049451,0.00260618,1.26376E-05,20.6006,0.049671156,79.29765903,0.00685292,22.6829
25.06.2024 12:32,0.0495308,0.00261129,6.75373E-06,20.6006,0.049752134,79.29749902,0.006799713,22.6764
25.06.2024 12:32,0.0496064,0.00261129,1.46148E-05,20.6006,0.049824233,79.29734346,0.006868101,22.683
25.06.2024 12:32,0.0496064,0.00262731,1.27184E-05,20.6007,0.049839511,79.29721406,0.00686002,22.6854
25.06.2024 12:32,0.0496549,0.00262731,1.86304E-05,20.6007,0.049885764,79.2971134,0.006764895,22.6792
25.06.2024 12:32,0.0497488,0.00263051,1.86304E-05,20.6008,0.049978367,79.29682369,0.00681629,22.6758
25.06.2024 12:32,0.0497488,0.00263489,1.86093E-05,20.6008,0.049982545,79.29681516,0.006818756,22.6693
25.06.2024 12:32,0.0498917,0.00264368,1.86093E-05,20.6008,0.050127209,79.2965188,0.006857911,22.6818
25.06.2024 12:32,0.0498917,0.00264787,6.40804E-06,20.6009,0.050131205,79.29642282,0.006818429,22.6824
25.06.2024 12:32,0.050012,0.00264787,1.08075E-05,20.6015,0.050245933,79.29558339,0.006925853,22.6851
25.06.2024 12:32,0.0501003,0.00265299,1.08075E-05,20.6018,0.050335025,79.29510088,0.006819498,22.6828
25.06.2024 12:32,0.0501628,0.00265912,3.53393E-06,20.6018,0.050400476,79.29497407,0.006827252,22.6797
25.06.2024 12:32,0.0501628,0.00265912,1.09223E-05,20.602,0.050400476,79.29476668,0.006756517,22.6831
25.06.2024 12:32,0.050233,0.00266827,1.31433E-05,20.6022,0.050476151,79.29440944,0.006938033,22.6828
25.06.2024 12:32,0.0503492,0.00266827,1.31433E-05,20.6029,0.050586968,79.29348242,0.006896828,22.6781
25.06.2024 12:32,0.0503711,0.00267578,5.86879E-06,20.6029,0.050615015,79.29343224,0.006936251,22.6817
25.06.2024 12:32,0.0504366,0.00268267,7.64277E-06,20.6033,0.050684052,79.29288904,0.006876092,22.685
25.06.2024 12:32,0.0504366,0.00268997,8.52637E-06,20.6035,0.050691013,79.29267389,0.006926002,22.6762
25.06.2024 12:32,0.0504366,0.00268997,1.03066E-05,20.604,0.050691013,79.29217211,0.006939786,22.6699
25.06.2024 12:32,0.0505239,0.00269695,1.03066E-05,20.6041,0.050780925,79.29188792,0.00685999,22.6757
25.06.2024 12:32,0.0505209,0.0027089,6.72697E-06,20.6041,0.050789461,79.29187401,0.006838868,22.6838
25.06.2024 12:32,0.050512,0.00271447,9.99368E-07,20.6042,0.050786285,79.29178625,0.006870566,22.6915
25.06.2024 12:32,0.050512,0.00271447,5.46736E-06,20.6044,0.050786285,79.29158178,0.006819647,22.6829
25.06.2024 12:32,0.0504606,0.00271447,8.82073E-06,20.6044,0.050737266,79.29167884,0.006827668,22.691
25.06.2024 12:32,0.0504333,0.00273854,8.82073E-06,20.6046,0.050734186,79.29148515,0.006937766,22.67
25.06.2024 12:32,0.0503949,0.00274606,1.49171E-05,20.6046,0.050704737,79.29153939,0.006857435,22.6711
25.06.2024 12:32,0.0503949,0.00274872,2.04324E-06,20.6047,0.050707273,79.29144706,0.006816528,22.6829
25.06.2024 12:32,0.0503174,0.00274872,-8.2279E-06,20.6048,0.050633364,79.29150874,0.00680307,22.6802
25.06.2024 12:32,0.0502448,0.00274872,-8.2279E-06,20.6051,0.050564127,79.29135058,0.006936696,22.6846
25.06.2024 12:32,0.0502448,0.00275558,3.46312E-06,20.6051,0.050570669,79.29132549,0.006808061,22.668
25.06.2024 12:32,0.0501392,0.00275477,-9.1368E-08,20.6051,0.050469189,79.29153693,0.006878736,22.6801
25.06.2024 12:32,0.0501127,0.00275295,5.13309E-06,20.605,0.050442181,79.29168704,0.007036545,22.6759
25.06.2024 12:32,0.0500987,0.00275295,5.13309E-06,20.6051,0.050428829,79.29161439,0.006964355,22.6891
25.06.2024 12:32,0.0500987,0.00273714,-3.95345E-06,20.6051,0.050413752,79.29165436,0.006883192,22.6833
25.06.2024 12:32,0.0500987,0.00272608,-3.92526E-06,20.605,0.050403204,79.29177594,0.00699225,22.6772
25.06.2024 12:32,0.0500462,0.00272608,1.47182E-05,20.6049,0.050353136,79.29195987,0.006904849,22.6787
25.06.2024 12:32,0.0500688,0.00270604,1.47182E-05,20.6047,0.050355577,79.29215486,0.00688447,22.6836
25.06.2024 12:32,0.0500966,0.00269346,4.45194E-06,20.6047,0.050370092,79.2921354,0.006998994,22.6755
25.06.2024 12:32,0.0501674,0.00268031,1.24846E-05,20.6046,0.050425072,79.29211473,0.006936191,22.6779
25.06.2024 12:32,0.0501674,0.00264924,6.45011E-06,20.6046,0.050395441,79.29218147,0.006813616,22.6794
25.06.2024 12:33,0.0502276,0.00264924,1.11851E-05,20.6047,0.050452852,79.29195912,0.006859129,22.6751
25.06.2024 12:33,0.0503204,0.0026328,1.11851E-05,20.6048,0.050525675,79.29170994,0.006905889,22.6818
25.06.2024 12:33,0.0503795,0.00261706,-6.97101E-06,20.6048,0.050567026,79.29164338,0.006854762,22.6874
25.06.2024 12:33,0.0503795,0.00260272,-0.000010461,20.605,0.050553351,79.29147489,0.006875409,22.6737
25.06.2024 12:33,0.0503795,0.00257933,-4.0893E-06,20.6051,0.050531044,79.29141422,0.006981763,22.6817
25.06.2024 12:33,0.0505966,0.00257933,-4.0893E-06,20.605,0.050738087,79.29109007,0.006852742,22.6773
25.06.2024 12:33,0.0506995,0.0025671,6.79693E-07,20.605,0.050824556,79.29090816,0.006856158,22.6715
25.06.2024 12:33,0.0506995,0.00256052,4.10126E-06,20.6049,0.050818281,79.2910176,0.006836432,22.6815
25.06.2024 12:33,0.0507409,0.00255402,2.70666E-06,20.6047,0.050851564,79.29115081,0.006929566,22.6743
25.06.2024 12:33,0.0508329,0.00254558,1.18145E-05,20.6049,0.050931252,79.29077845,0.006876864,22.6814
25.06.2024 12:33,0.0508606,0.00254558,2.3812E-06,20.6049,0.050957669,79.29073377,0.006934231,22.6799
25.06.2024 12:33,0.0508498,0.00254297,2.3812E-06,20.6051,0.05094488,79.29055997,0.006821697,22.6811
25.06.2024 12:33,0.0508498,0.00254266,1.30509E-05,20.6051,0.050944585,79.2905499,0.006875379,22.6804
25.06.2024 12:33,0.0508233,0.00254266,1.30509E-05,20.6049,0.050919312,79.29080168,0.006866496,22.6751
25.06.2024 12:33,0.050769,0.00254631,1.19768E-05,20.6049,0.050871009,79.2909017,0.006976,22.6648
25.06.2024 12:33,0.0507056,0.0025544,1.19768E-05,20.6049,0.050818262,79.29100976,0.006974604,22.682
25.06.2024 12:33,0.0507056,0.00256004,7.77448E-06,20.6048,0.05082364,79.29110295,0.006904493,22.6803
25.06.2024 12:33,0.050629,0.00256004,3.50063E-06,20.6049,0.050750589,79.29115687,0.006802357,22.6775
25.06.2024 12:33,0.0505325,0.00256004,3.50063E-06,20.605,0.05065856,79.2912454,0.006758924,22.6878
25.06.2024 12:33,0.0503937,0.00256634,-1.09941E-05,20.605,0.050532198,79.29151876,0.006904047,22.6734
25.06.2024 12:33,0.0503152,0.00256634,3.09653E-06,20.605,0.050457335,79.29165803,0.006817954,22.6808
25.06.2024 12:33,0.0503152,0.00257873,4.1746E-06,20.605,0.050469151,79.29163274,0.006819795,22.6732
25.06.2024 12:33,0.0502239,0.00257873,-6.85211E-06,20.6049,0.05038208,79.29192214,0.006837204,22.6677
25.06.2024 12:33,0.0500817,0.00258013,-6.85211E-06,20.605,0.050247802,79.29209722,0.006704113,22.6768
25.06.2024 12:33,0.0500006,0.00257971,-0.000002023,20.605,0.050170058,79.29225166,0.006814567,22.6824
25.06.2024 12:33,0.0499099,0.00257994,-8.05589E-06,20.6048,0.050083778,79.29263444,0.006736613,22.6786
25.06.2024 12:33,0.0499099,0.00257871,-8.94791E-06,20.6049,0.050082605,79.29253773,0.006760112,22.669
25.06.2024 12:33,0.0498409,0.00257871,-8.94791E-06,20.6045,0.050016801,79.29307254,0.006759102,22.6903
25.06.2024 12:33,0.0497414,0.00257746,-3.18513E-07,20.6045,0.049920717,79.29326074,0.006779214,22.6765
25.06.2024 12:33,0.0497022,0.00257394,5.6299E-06,20.6046,0.049879976,79.29323825,0.006881885,22.6782
25.06.2024 12:33,0.0496707,0.00257008,1.22155E-05,20.6044,0.049846253,79.29350075,0.006879924,22.6861
25.06.2024 12:33,0.0496707,0.0025703,7.75489E-06,20.6042,0.049846463,79.29370478,0.00681932,22.6738
25.06.2024 12:33,0.0495963,0.0025703,7.96337E-06,20.6041,0.049775509,79.29394993,0.006765816,22.6824
25.06.2024 12:33,0.0495963,0.00257074,7.96337E-06,20.604,0.049775928,79.29404907,0.006798495,22.6676
25.06.2024 12:33,0.0495963,0.00257183,8.85459E-06,20.604,0.049776968,79.29404605,0.006767955,22.6943
25.06.2024 12:33,0.0495963,0.0025733,9.21418E-06,20.604,0.04977837,79.29404282,0.006870448,22.6839
25.06.2024 12:33,0.0495533,0.0025733,9.50272E-06,20.604,0.049737361,79.29412654,0.006976832,22.6839
25.06.2024 12:33,0.0495397,0.0025733,1.19982E-05,20.604,0.049724391,79.29415061,0.006984615,22.6709
25.06.2024 12:33,0.0495397,0.00257958,1.19982E-05,20.6044,0.04973038,79.29373834,0.006858475,22.691
25.06.2024 12:33,0.0495397,0.00258314,5.64647E-06,20.6044,0.049733775,79.29373774,0.006971217,22.6783
25.06.2024 12:33,0.049589,0.0025895,5.64647E-06,20.6043,0.049786857,79.293729,0.006983813,22.6842
25.06.2024 12:33,0.0495846,0.0025895,5.64647E-06,20.6041,0.049782661,79.29393759,0.00703396,22.6798
25.06.2024 12:33,0.0496084,0.0025992,3.47915E-06,20.6041,0.04981461,79.29387431,0.006936726,22.6797
25.06.2024 12:33,0.0496437,0.0025992,1.82311E-05,20.6042,0.049848275,79.29369059,0.006985477,22.6773
25.06.2024 12:33,0.0496437,0.00260489,0.000013166,20.6044,0.049853701,79.29348454,0.006822439,22.6869
25.06.2024 12:33,0.0497298,0.00260489,1.20674E-05,20.6046,0.049935814,79.29311743,0.006938211,22.684
25.06.2024 12:33,0.0497298,0.00261359,1.20674E-05,20.6046,0.049944111,79.29310043,0.006858356,22.6879
25.06.2024 12:33,0.0497544,0.00261664,4.3289E-06,20.6046,0.04997048,79.29305415,0.006887648,22.6771
25.06.2024 12:33,0.0497544,0.00262049,6.96166E-06,20.6046,0.049974152,79.293044,0.00696991,22.673
25.06.2024 12:33,0.0497544,0.00262267,1.07558E-05,20.6047,0.049976231,79.29293594,0.006896412,22.6905
25.06.2024 12:33,0.0498769,0.00262267,1.05196E-05,20.6047,0.050093057,79.29269685,0.006973059,22.673
25.06.2024 12:33,0.0498769,0.00262806,1.05196E-05,20.6042,0.050098198,79.29318632,0.006874993,22.6715
25.06.2024 12:33,0.0498769,0.00262806,1.05196E-05,20.6042,0.050098198,79.29318632,0.006874993,22.6715
25.06.2024 12:33,0.0498769,0.00262796,1.05196E-05,20.6042,0.050098102,79.29318652,0.006827698,22.6806
25.06.2024 12:33,0.0499463,0.0026317,7.09821E-06,20.6041,0.050167855,79.29314705,0.006817508,22.6887
25.06.2024 12:33,0.0499423,0.0026317,7.09821E-06,20.6041,0.05016404,79.29315486,0.006817508,22.6887
25.06.2024 12:33,0.0499537,0.00263632,6.48931E-06,20.6041,0.050179318,79.29312417,0.006761687,22.6858
25.06.2024 12:33,0.04993,0.00263632,6.48931E-06,20.6036,0.050156716,79.29367047,0.006761687,22.6858
25.06.2024 12:33,0.04993,0.00263632,6.48931E-06,20.6036,0.050156716,79.29367047,0.00681427,22.6665
25.06.2024 12:33,0.049912,0.00263632,6.48931E-06,20.6036,0.05013955,79.29370564,0.00681427,22.6665
25.06.2024 12:34,0.0498847,0.00265249,1.14626E-05,20.6036,0.050128935,79.29372241,0.006935894,22.6844
25.06.2024 12:34,0.0498847,0.00265672,1.14626E-05,20.6035,0.050132969,79.29381415,0.006906632,22.6759
25.06.2024 12:34,0.049802,0.00265672,9.8956E-06,20.6035,0.0500541,79.29397728,0.006857257,22.681
25.06.2024 12:34,0.0497652,0.00267266,7.30828E-06,20.6034,0.050034206,79.29412063,0.006876864,22.6854
25.06.2024 12:34,0.0497194,0.00267266,7.30828E-06,20.6035,0.049990527,79.2941101,0.00687936,22.6774
25.06.2024 12:34,0.0496993,0.00267266,6.89993E-06,20.6035,0.049971358,79.29414978,0.006771431,22.6758
25.06.2024 12:34,0.0496993,0.00268135,-3.34765E-06,20.6037,0.049979645,79.29394305,0.006682723,22.6687
25.06.2024 12:34,0.0496522,0.00268135,-3.34765E-06,20.6037,0.049934727,79.29403507,0.006682723,22.6687
25.06.2024 12:34,0.0495888,0.00268167,-3.34765E-06,20.6037,0.049874568,79.29415831,0.006758033,22.6768
25.06.2024 12:34,0.0495888,0.00268576,1.17531E-05,20.6036,0.049878469,79.29423522,0.006797396,22.6873
25.06.2024 12:34,0.0495888,0.00268446,1.38022E-05,20.6036,0.049877229,79.29423571,0.006866586,22.6788
25.06.2024 12:34,0.0495368,0.00268568,1.24562E-05,20.6035,0.049828801,79.29443626,0.006819855,22.6943
25.06.2024 12:34,0.0495477,0.00268568,1.24562E-05,20.6032,0.049839196,79.29471497,0.006759756,22.6861
25.06.2024 12:34,0.0495592,0.00267692,3.5047E-06,20.6032,0.049841809,79.29471857,0.006928616,22.6801
25.06.2024 12:34,0.0495509,0.00266485,7.41691E-06,20.603,0.049822382,79.29495445,0.006807348,22.6731
25.06.2024 12:34,0.0495509,0.00266485,1.32749E-05,20.6031,0.049822382,79.29484859,0.007034376,22.6877
25.06.2024 12:34,0.0495538,0.00265572,1.32749E-05,20.6034,0.049816441,79.29456076,0.006923981,22.676
25.06.2024 12:34,0.0495874,0.00264438,1.61794E-05,20.6034,0.04983767,79.29451437,0.006931646,22.6726
25.06.2024 12:34,0.0495974,0.00262368,3.68067E-06,20.6034,0.049827466,79.29454777,0.006973089,22.6727
25.06.2024 12:34,0.0496246,0.002612,5.14933E-06,20.603,0.049842267,79.29491598,0.00692312,22.6867
25.06.2024 12:34,0.0496246,0.00259858,3.17723E-05,20.6027,0.049829468,79.29521558,0.006976208,22.6833
25.06.2024 12:34,0.049686,0.00259858,3.17723E-05,20.6017,0.049888025,79.29609562,0.007030455,22.6861
25.06.2024 12:34,0.0496949,0.00258659,2.70318E-05,20.6017,0.049885078,79.2961064,0.006954551,22.6789
25.06.2024 12:34,0.0497169,0.00258659,2.69399E-05,20.6013,0.049906059,79.29646351,0.007089009,22.6844
25.06.2024 12:34,0.0497169,0.00254925,0.00001668,20.6011,0.049870448,79.29674672,0.006973237,22.6829
25.06.2024 12:34,0.0497329,0.00254006,2.29676E-05,20.6009,0.049876943,79.29692713,0.006906988,22.6831
25.06.2024 12:34,0.0497845,0.00254006,2.29676E-05,20.6009,0.049926153,79.29682632,0.006876122,22.6962
25.06.2024 12:34,0.0497953,0.00251967,9.03153E-06,20.6009,0.049917007,79.29685899,0.006878231,22.6719
25.06.2024 12:34,0.0498481,0.00251463,0.000011571,20.6007,0.049962555,79.29696314,0.006866348,22.6726
25.06.2024 12:34,0.0498481,0.00250819,6.17588E-06,20.6006,0.049956414,79.29708112,0.006965097,22.6882
25.06.2024 12:34,0.049879,0.00250819,5.15995E-06,20.6004,0.049985882,79.29722177,0.006979238,22.6833
25.06.2024 12:34,0.0499226,0.00250272,5.15995E-06,20.6001,0.050022246,79.29744727,0.006990438,22.6893
25.06.2024 12:34,0.0499681,0.00249705,3.29471E-06,20.6001,0.050060232,79.29737132,0.006974723,22.6861
25.06.2024 12:34,0.0499681,0.0024936,1.60132E-05,20.5999,0.050056941,79.29756535,0.006875171,22.6854
25.06.2024 12:34,0.0500847,0.00249508,1.00946E-05,20.5998,0.050169552,79.29744057,0.006789701,22.678
25.06.2024 12:34,0.0501223,0.00249508,1.00946E-05,20.5999,0.050205411,79.29726711,0.006822202,22.685
25.06.2024 12:34,0.0501662,0.0024997,1.43082E-05,20.5999,0.050251683,79.29716811,0.00686002,22.6899
25.06.2024 12:34,0.0501662,0.00250485,1.43082E-05,20.5996,0.050256595,79.29745805,0.006827549,22.6878
25.06.2024 12:34,0.0502728,0.00250844,1.20264E-05,20.5995,0.050361681,79.29734505,0.006808328,22.6815
25.06.2024 12:34,0.0503401,0.00250844,1.20264E-05,20.5993,0.050425863,79.29741357,0.006760112,22.6734
25.06.2024 12:34,0.0504045,0.00252263,1.06336E-05,20.5993,0.050500813,79.29726142,0.00679793,22.6732
25.06.2024 12:34,0.0504045,0.00252856,-6.4565E-07,20.5993,0.050506468,79.29726112,0.006755478,22.6833
25.06.2024 12:34,0.0505629,0.00253908,7.43179E-06,20.5992,0.050667563,79.29702303,0.006817746,22.6864
25.06.2024 12:34,0.0506274,0.00253908,1.12413E-05,20.5989,0.050729074,79.2971932,0.007012452,22.679
25.06.2024 12:34,0.0507694,0.00255663,1.12413E-05,20.5985,0.050881232,79.2972815,0.006869081,22.6731
25.06.2024 12:34,0.0507694,0.00255663,-8.39276E-06,20.5985,0.050881232,79.29730113,0.006994775,22.6826
25.06.2024 12:34,0.0508138,0.00255663,-2.95305E-06,20.5984,0.050923575,79.29730895,0.006906097,22.676
25.06.2024 12:34,0.0508665,0.00255663,-2.95305E-06,20.5985,0.050973833,79.29710599,0.006872141,22.6791
25.06.2024 12:34,0.0509446,0.00259348,-9.60274E-07,20.5985,0.051083457,79.29687942,0.006755151,22.6894
25.06.2024 12:34,0.0509446,0.00260388,1.63863E-05,20.5987,0.051093375,79.29664176,0.006777343,22.6873
25.06.2024 12:34,0.0509928,0.0026194,1.62705E-05,20.5988,0.051154143,79.29641739,0.006764449,22.6757
25.06.2024 12:34,0.0509985,0.0026194,1.62705E-05,20.5991,0.051159579,79.29610625,0.006857673,22.6835
25.06.2024 12:34,0.050955,0.00262741,9.10906E-06,20.5991,0.051125733,79.29618275,0.006867714,22.6919
25.06.2024 12:34,0.050955,0.00263544,1.12957E-06,20.5993,0.051133391,79.29597504,0.006940291,22.6896
25.06.2024 12:34,0.0509563,0.00264271,6.62683E-06,20.5994,0.051141564,79.2958528,0.006933221,22.6892
25.06.2024 12:34,0.0508918,0.00264271,6.62683E-06,20.5992,0.051080053,79.29617881,0.006880934,22.6829
25.06.2024 12:34,0.0508575,0.00264646,1.37988E-06,20.5992,0.051050918,79.29624374,0.006927635,22.6949
25.06.2024 12:34,0.0507479,0.00264667,5.8685E-06,20.5993,0.050946597,79.29635296,0.006995964,22.6821
25.06.2024 12:34,0.0506815,0.00264362,6.35367E-06,20.5993,0.050880365,79.29648816,0.006877637,22.6814
25.06.2024 12:34,0.0506815,0.00264362,1.11061E-05,20.5992,0.050880365,79.29658341,0.007051993,22.6887
25.06.2024 12:35,0.0506058,0.00264126,1.11061E-05,20.5991,0.050805921,79.29683591,0.006993765,22.6774
25.06.2024 12:35,0.0504843,0.00263631,1.19389E-05,20.5991,0.050685329,79.29708212,0.006952739,22.6851
25.06.2024 12:35,0.0504244,0.00263275,-5.5721E-06,20.599,0.050624809,79.29732361,0.006861268,22.693
25.06.2024 12:35,0.0504244,0.00261809,-2.93553E-06,20.5987,0.050610829,79.29764962,0.006799564,22.6929
25.06.2024 12:35,0.0503807,0.00260792,2.47775E-06,20.5987,0.050559454,79.29774945,0.0068203,22.69
25.06.2024 12:35,0.0503807,0.00260792,2.47775E-06,20.5987,0.050559454,79.29774945,0.006804466,22.6839
25.06.2024 12:35,0.0503807,0.00259894,6.74146E-06,20.5987,0.05055089,79.29776273,0.006875914,22.6853
25.06.2024 12:35,0.0502251,0.00257668,1.66111E-05,20.5989,0.050381269,79.29790034,0.006925348,22.6896
25.06.2024 12:35,0.0502239,0.0025659,9.56895E-06,20.599,0.050369844,79.29783079,0.006935538,22.6799
25.06.2024 12:35,0.0502239,0.0025659,9.56895E-06,20.5992,0.050369844,79.29763079,0.006976891,22.6893
25.06.2024 12:35,0.0502219,0.00255645,1.50516E-05,20.5992,0.050358925,79.29764767,0.006962988,22.6748
25.06.2024 12:35,0.0502624,0.00255645,7.70969E-06,20.5998,0.050397549,79.29697589,0.006818577,22.6746
25.06.2024 12:35,0.0502624,0.00253902,7.70969E-06,20.5998,0.050380926,79.29700994,0.00687431,22.6732
25.06.2024 12:35,0.0502624,0.00252765,1.32584E-05,20.5998,0.050370083,79.29702661,0.007012511,22.6856
25.06.2024 12:35,0.0502624,0.00252452,-3.58091E-07,20.5997,0.050367098,79.29714634,0.00693527,22.6867
25.06.2024 12:35,0.0503335,0.00252452,2.65912E-06,20.5996,0.050434904,79.29710442,0.006874993,22.6694
25.06.2024 12:35,0.0503625,0.00251978,2.65912E-06,20.5994,0.05045804,79.29725702,0.006956007,22.6846
25.06.2024 12:35,0.0503625,0.00251671,7.9797E-06,20.5994,0.050455113,79.2972577,0.006939132,22.6929
25.06.2024 12:35,0.0503893,0.00251787,1.11544E-05,20.5991,0.050481777,79.2974999,0.006977307,22.6764
25.06.2024 12:35,0.0504228,0.00251787,1.13416E-05,20.599,0.050513725,79.29753426,0.00692612,22.6816
25.06.2024 12:35,0.0503972,0.00252116,1.13416E-05,20.5987,0.050492449,79.29787785,0.006989428,22.6731
25.06.2024 12:35,0.0504148,0.00253141,2.34778E-05,20.5987,0.050519009,79.2978113,0.006991418,22.6727
25.06.2024 12:35,0.0504074,0.00253247,5.91368E-06,20.5986,0.050512962,79.29794125,0.006954046,22.6867
25.06.2024 12:35,0.0504074,0.00253247,2.41071E-05,20.5985,0.050512962,79.29802306,0.006936845,22.6765
25.06.2024 12:35,0.0503965,0.00253247,2.41071E-05,20.5985,0.050502567,79.29804436,0.006877043,22.6837
25.06.2024 12:35,0.0503751,0.002553,1.45886E-05,20.5985,0.050501738,79.29805557,0.006975049,22.6888
25.06.2024 12:35,0.0503757,0.00255914,2.42159E-06,20.5983,0.050508165,79.29825457,0.00714391,22.6847
25.06.2024 12:35,0.0503757,0.00256593,4.32992E-06,20.5981,0.050514641,79.2984394,0.006995429,22.682
25.06.2024 12:35,0.0503772,0.0025719,4.32992E-06,20.5981,0.050521765,79.29842481,0.006982655,22.6839
25.06.2024 12:35,0.050347,0.0025719,4.32992E-06,20.5983,0.050492964,79.29828381,0.006814299,22.6794
25.06.2024 12:35,0.0503275,0.0025839,9.06701E-06,20.5983,0.050485811,79.29829372,0.006992844,22.6807
25.06.2024 12:35,0.0503249,0.00258554,9.81136E-06,20.5985,0.050484896,79.29809485,0.007024097,22.6846
25.06.2024 12:35,0.0503125,0.00258554,7.14512E-06,20.5989,0.05047307,79.29772174,0.007031019,22.6733
25.06.2024 12:35,0.0503125,0.00258554,4.45855E-06,20.599,0.05047307,79.29762443,0.00705229,22.6844
25.06.2024 12:35,0.0503135,0.00259184,4.45855E-06,20.5992,0.050480032,79.29741017,0.007034911,22.6784
25.06.2024 12:35,0.0503256,0.0025945,-2.24745E-07,20.5992,0.050494108,79.29738602,0.006828292,22.6854
25.06.2024 12:35,0.0503278,0.0025955,1.41889E-07,20.5995,0.05049716,79.2970794,0.006876983,22.6922
25.06.2024 12:35,0.0503278,0.0025959,6.88915E-06,20.6,0.050497542,79.29657187,0.006934409,22.6832
25.06.2024 12:35,0.0503706,0.00259714,1.77891E-06,20.6003,0.050539541,79.29619094,0.007024959,22.6815
25.06.2024 12:35,0.0503727,0.00259714,1.77891E-06,20.6001,0.050541544,79.29638684,0.007034376,22.6748
25.06.2024 12:35,0.0504171,0.00259462,-1.98914E-06,20.6001,0.050581484,79.29630879,0.006993409,22.6956
25.06.2024 12:35,0.0504722,0.00259536,3.29986E-06,20.6005,0.050634737,79.2957944,0.007028405,22.6809
25.06.2024 12:35,0.0504722,0.00259325,1.66825E-07,20.6004,0.050632725,79.29590166,0.006973207,22.6789
25.06.2024 12:35,0.0504771,0.00259325,3.76861E-06,20.6006,0.050637398,79.29568848,0.007009897,22.6972
25.06.2024 12:35,0.0504771,0.00259367,3.76861E-06,20.6005,0.050637798,79.29578766,0.007085682,22.6832
25.06.2024 12:35,0.0504771,0.00259206,7.24092E-06,20.6005,0.050636263,79.29578734,0.007089158,22.6905
25.06.2024 12:35,0.0505825,0.00259395,-5.54887E-06,20.6003,0.050738582,79.29579052,0.007023473,22.6818
25.06.2024 12:35,0.0506506,0.00259348,-4.06973E-06,20.6005,0.050803079,79.29545691,0.006970029,22.6908
25.06.2024 12:35,0.0506506,0.00259348,-4.06973E-06,20.6004,0.050803079,79.29555691,0.006993914,22.6911
25.06.2024 12:35,0.0508111,0.00259266,1.00218E-05,20.6004,0.050955361,79.29523086,0.006932508,22.6927
25.06.2024 12:35,0.0508111,0.00259416,8.98049E-06,20.6004,0.050956791,79.29522897,0.006972613,22.6777
25.06.2024 12:35,0.0508745,0.00259416,1.39479E-05,20.6005,0.051017254,79.29500014,0.007049052,22.6831
25.06.2024 12:35,0.0509184,0.00259233,1.39479E-05,20.6004,0.051057375,79.29501795,0.006971663,22.6693
25.06.2024 12:35,0.0509184,0.00259198,1.55784E-06,20.6004,0.051057041,79.29503102,0.006830877,22.676
25.06.2024 12:35,0.0509184,0.00259319,1.63034E-06,20.6004,0.051058195,79.29502858,0.006990795,22.6904
25.06.2024 12:35,0.0511091,0.00259154,8.97806E-06,20.6005,0.051238485,79.2945519,0.007010907,22.6696
25.06.2024 12:35,0.0511424,0.00259154,8.97806E-06,20.6002,0.051270242,79.29478684,0.006819766,22.6877
25.06.2024 12:35,0.0511988,0.00259342,7.14099E-06,20.6002,0.051325821,79.29467482,0.006855415,22.6792
25.06.2024 12:35,0.0511878,0.00259319,2.25981E-06,20.6001,0.051315111,79.29480164,0.006846533,22.6801
25.06.2024 12:35,0.0511878,0.00259145,6.23958E-06,20.6,0.051313452,79.29490106,0.006800604,22.7007
25.06.2024 12:36,0.0511799,0.00259145,6.53893E-06,20.6001,0.051305918,79.29481619,0.006853068,22.6841
25.06.2024 12:36,0.0511491,0.00258992,6.53893E-06,20.5999,0.051275086,79.29507935,0.006836818,22.676
25.06.2024 12:36,0.0511078,0.00258995,-4.57136E-07,20.5999,0.051235729,79.29516698,0.006762578,22.6908
25.06.2024 12:36,0.0511078,0.00258868,3.06284E-06,20.5998,0.051234518,79.29526594,0.006701974,22.6914
25.06.2024 12:36,0.0510426,0.00259023,-5.38124E-06,20.5995,0.051173817,79.29569873,0.00676742,22.6899
25.06.2024 12:36,0.0508887,0.00259023,7.4977E-06,20.5992,0.051027048,79.29628652,0.006792018,22.6847
